query_id	ndcg10	recall10	recall20	recall100	recall300	recall1000	mrr10
hu-001	0.6542	0.7500	0.7500	1.0000			1.0000
hu-002	0.7654	0.6667	1.0000	1.0000			1.0000
hu-003	0.7495	0.7500	1.0000	1.0000			1.0000
hu-004	0.0000	0.0000	1.0000	1.0000			0.0000
hu-005	0.7757	0.7500	1.0000	1.0000			1.0000
hu-006	0.0000	0.0000	0.7500	1.0000			0.0000
hu-007	0.5376	0.7500	1.0000	1.0000			0.5000
hu-008	0.7860	0.8000	1.0000	1.0000			1.0000
hu-009	0.9558	1.0000	1.0000	1.0000			1.0000
hu-010	0.1391	0.2500	0.5000	1.0000			0.1667
hu-011	1.0000	1.0000	1.0000	1.0000			1.0000
hu-012	1.0000	1.0000	1.0000	1.0000			1.0000
hu-013	1.0000	1.0000	1.0000	1.0000			1.0000
hu-014	0.7767	1.0000	1.0000	1.0000			0.5000
hu-015	1.0000	1.0000	1.0000	1.0000			1.0000
hu-016	1.0000	1.0000	1.0000	1.0000			1.0000
hu-017	1.0000	1.0000	1.0000	1.0000			1.0000
hu-018	0.8760	0.8333	1.0000	1.0000			1.0000
hu-019	0.9609	1.0000	1.0000	1.0000			1.0000
hu-020	0.9325	1.0000	1.0000	1.0000			1.0000
hu-021	1.0000	1.0000	1.0000	1.0000			1.0000
hu-022	0.9177	1.0000	1.0000	1.0000			1.0000
hu-023	0.9550	1.0000	1.0000	1.0000			1.0000
hu-024	0.7774	1.0000	1.0000	1.0000			1.0000
hu-025	1.0000	1.0000	1.0000	1.0000			1.0000
hu-026	0.8048	0.7500	0.7500	0.7500			1.0000
hu-027	1.0000	1.0000	1.0000	1.0000			1.0000
hu-028	0.4852	0.4000	0.6000	1.0000			1.0000
hu-029	0.9280	1.0000	1.0000	1.0000			1.0000
hu-030	0.7100	1.0000	1.0000	1.0000			0.5000
hu-031	0.5925	0.7500	1.0000	1.0000			0.5000
