query_id	ndcg10	recall10	recall20	recall100	recall300	recall1000	mrr10
PLAIN-2343	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-2354	0.2773	0.4000	0.4000	0.4000			0.2500
PLAIN-2364	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-2375	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-2386	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-2396	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-2408	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-2430	0.4140	0.0652	0.1304	0.2609			1.0000
PLAIN-2440	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-2450	0.2837	0.0526	0.0789	0.1842			1.0000
PLAIN-2460	0.2040	0.0645	0.0645	0.2258			0.2500
PLAIN-2470	0.4288	0.0411	0.0822	0.3425			1.0000
PLAIN-2480	0.1813	0.1111	0.2778	0.3333			0.5000
PLAIN-2490	0.4829	0.1304	0.1739	0.2609			1.0000
PLAIN-2500	0.0000	0.0000	0.1429	0.4286			0.0000
PLAIN-2510	0.7059	0.1304	0.1957	0.5652			1.0000
PLAIN-2520	0.3016	0.0822	0.0959	0.1370			1.0000
PLAIN-2530	0.9302	0.1389	0.2222	0.3194			1.0000
PLAIN-2540	0.1308	0.0952	0.1905	0.3810			0.2500
PLAIN-2550	0.0000	0.0000	0.0000	0.1600			0.0000
PLAIN-2560	0.7156	0.2857	0.4762	0.6190			1.0000
PLAIN-2570	0.1542	0.0250	0.0500	0.2500			0.5000
PLAIN-2580	0.3576	0.0870	0.0870	0.1304			1.0000
PLAIN-2590	0.0405	0.0159	0.0159	0.0794			0.1667
PLAIN-2600	0.6422	0.4000	0.4000	0.4000			1.0000
PLAIN-2610	0.2457	0.0492	0.0492	0.1311			0.5000
PLAIN-2620	0.6069	0.1455	0.1818	0.3636			1.0000
PLAIN-2630	0.6086	0.1042	0.1458	0.2708			1.0000
PLAIN-2640	0.6676	0.1875	0.2292	0.5208			1.0000
PLAIN-2650	0.4722	0.1379	0.1724	0.3793			1.0000
PLAIN-2660	0.2547	0.1111	0.1111	0.2222			0.3333
