query_id	ndcg10	recall10	recall20	recall100	recall300	recall1000	mrr10
hu-001	0.0000	0.0000	0.0000	0.5000			0.0000
hu-002	0.9325	1.0000	1.0000	1.0000			1.0000
hu-003	0.7598	0.7500	0.7500	0.7500			1.0000
hu-004	0.1175	0.2500	0.5000	0.7500			0.1111
hu-005	0.0000	0.0000	0.0000	0.2500			0.0000
hu-006	0.2463	0.2500	0.5000	1.0000			0.5000
hu-007	0.7542	0.7500	0.7500	1.0000			1.0000
hu-008	0.3836	0.4000	0.8000	1.0000			0.5000
hu-009	0.1510	0.2500	0.2500	0.7500			0.2000
hu-010	0.1681	0.2500	0.5000	1.0000			0.2500
hu-011	0.8772	1.0000	1.0000	1.0000			1.0000
hu-012	0.8208	0.8000	1.0000	1.0000			1.0000
hu-013	0.8711	1.0000	1.0000	1.0000			1.0000
hu-014	0.5205	0.5000	0.8333	1.0000			1.0000
hu-015	1.0000	1.0000	1.0000	1.0000			1.0000
hu-016	0.9197	1.0000	1.0000	1.0000			1.0000
hu-017	0.9197	1.0000	1.0000	1.0000			1.0000
hu-018	0.4903	0.6667	0.8333	1.0000			0.3333
hu-019	0.9416	1.0000	1.0000	1.0000			1.0000
hu-020	0.5307	0.6667	1.0000	1.0000			0.5000
hu-021	0.9178	1.0000	1.0000	1.0000			1.0000
hu-022	0.3904	0.2500	0.7500	1.0000			1.0000
hu-023	0.2463	0.2500	0.2500	0.7500			0.5000
hu-024	0.2463	0.2500	0.5000	0.7500			0.5000
hu-025	0.6131	0.5000	1.0000	1.0000			1.0000
hu-026	0.0000	0.0000	0.5000	0.7500			0.0000
hu-027	0.6714	0.6667	0.6667	1.0000			1.0000
hu-028	0.1070	0.2000	0.2000	0.6000			0.1250
hu-029	0.3591	0.5000	0.5000	1.0000			0.5000
hu-030	0.4415	0.5000	0.7500	1.0000			0.5000
hu-031	0.6367	0.5000	0.5000	0.7500			1.0000
