query_id	ndcg10	recall10	recall20	recall100	recall300	recall1000	mrr10
PLAIN-1028	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-1039	1.0000	1.0000	1.0000	1.0000			1.0000
PLAIN-1050	0.0000	0.0000	0.0106	0.0106			0.0000
PLAIN-1066	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-1088	0.5531	0.4000	0.4000	0.4000			1.0000
PLAIN-1098	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-1109	0.4537	0.0306	0.0714	0.1224			1.0000
PLAIN-1119	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-1130	1.0000	1.0000	1.0000	1.0000			1.0000
PLAIN-1141	0.2201	0.0625	0.0625	0.1875			1.0000
PLAIN-1151	0.4978	0.0327	0.0850	0.1961			1.0000
PLAIN-1161	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-1172	0.2201	0.0526	0.0526	0.0526			1.0000
PLAIN-1183	0.2837	0.0800	0.0800	0.0800			1.0000
PLAIN-1193	0.0000	0.0000	0.0556	0.4444			0.0000
PLAIN-1203	0.3590	0.1667	0.1667	0.1667			1.0000
PLAIN-1214	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-1225	0.5211	0.2222	0.3333	0.3704			0.5000
PLAIN-1236	0.3392	0.2000	0.2000	0.2000			1.0000
PLAIN-1249	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-1262	0.4000	0.3000	0.3000	0.3000			1.0000
PLAIN-1275	0.5384	0.0727	0.0727	0.1455			1.0000
PLAIN-1288	0.9149	0.0459	0.0663	0.0765			1.0000
PLAIN-1299	0.0948	0.0164	0.0328	0.0656			0.2500
PLAIN-1309	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-1320	0.4500	0.5000	0.5000	0.5000			0.5000
PLAIN-1331	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-1342	0.3341	0.1875	0.3125	0.3125			0.5000
PLAIN-1353	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-1363	0.2201	0.0909	0.0909	0.0909			1.0000
PLAIN-1374	0.0000	0.0000	0.0385	0.3077			0.0000
PLAIN-1387	0.7184	0.5000	0.6667	0.6667			1.0000
PLAIN-1398	1.0000	0.0971	0.1553	0.2718			1.0000
PLAIN-1409	0.0784	0.0040	0.0079	0.0316			0.1667
PLAIN-1419	0.4323	0.0462	0.0462	0.0462			1.0000
PLAIN-1429	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-1441	0.4221	0.0215	0.0484	0.1290			0.5000
PLAIN-1453	0.5232	0.0204	0.0367	0.1388			1.0000
PLAIN-1463	0.3996	0.1250	0.2500	0.3750			1.0000
PLAIN-1473	1.0000	1.0000	1.0000	1.0000			1.0000
PLAIN-1485	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-1496	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-1506	0.2985	0.1333	0.1333	0.1333			1.0000
PLAIN-1516	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-1527	0.8166	0.0396	0.0693	0.1634			1.0000
PLAIN-1537	0.0948	0.0222	0.0444	0.1556			0.2500
PLAIN-1547	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-1557	0.2782	0.1154	0.1538	0.1538			0.3333
PLAIN-1568	1.0000	1.0000	1.0000	1.0000			1.0000
PLAIN-1579	0.3392	0.2000	0.2000	0.2000			1.0000
PLAIN-1590	0.1100	0.0556	0.0556	0.1667			0.3333
PLAIN-1601	0.5806	0.0811	0.1216	0.2297			0.5000
PLAIN-1611	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-1621	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-1635	0.4800	0.0139	0.0325	0.1462			0.3333
PLAIN-1645	0.3026	0.1667	0.1667	0.1667			1.0000
PLAIN-1656	0.1389	0.0357	0.0357	0.0357			0.5000
PLAIN-1667	0.4124	0.0252	0.0566	0.2390			0.5000
PLAIN-1679	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-1690	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-1700	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-1710	1.0000	0.6250	0.8125	0.8125			1.0000
PLAIN-1721	0.6653	0.1935	0.1935	0.2258			1.0000
PLAIN-1731	0.7654	0.6667	0.6667	0.6667			1.0000
PLAIN-1741	1.0000	0.0238	0.0476	0.1619			1.0000
PLAIN-1752	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-1762	0.2861	0.2500	0.2500	0.6250			0.5000
PLAIN-1772	1.0000	1.0000	1.0000	1.0000			1.0000
PLAIN-1784	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-1794	1.0000	1.0000	1.0000	1.0000			1.0000
PLAIN-1805	0.9266	0.0776	0.1207	0.2414			1.0000
PLAIN-1817	0.5326	0.1481	0.1852	0.1852			1.0000
PLAIN-1827	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-1837	1.0000	0.0510	0.1020	0.2959			1.0000
PLAIN-1847	0.2489	0.1818	0.1818	0.1818			0.5000
PLAIN-1857	0.6274	0.1515	0.1515	0.1818			1.0000
PLAIN-1867	0.2749	0.1429	0.1429	0.1429			1.0000
PLAIN-1877	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-1887	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-1897	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-1909	0.9364	0.0194	0.0324	0.0713			1.0000
PLAIN-1919	0.7273	0.2222	0.3704	0.7037			1.0000
PLAIN-1929	0.0000	0.0000	0.0000	0.1000			0.0000
PLAIN-1940	0.3590	0.1667	0.1667	0.1667			1.0000
PLAIN-1950	0.2489	0.1538	0.1538	0.1538			0.5000
PLAIN-1962	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-1972	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-1983	1.0000	0.3125	0.4375	0.5000			1.0000
PLAIN-1995	0.0000	0.0000	0.0000	0.0909			0.0000
PLAIN-2009	0.1265	0.1250	0.1250	0.1250			0.3333
PLAIN-2019	0.4693	0.3333	0.3333	0.3333			1.0000
PLAIN-2030	0.3026	0.1667	0.1667	0.1667			1.0000
PLAIN-2040	0.7506	0.0530	0.0606	0.0606			1.0000
PLAIN-2051	0.5649	0.0169	0.0366	0.1296			0.5000
PLAIN-2061	0.9306	0.0220	0.0439	0.0805			1.0000
PLAIN-2071	0.4983	0.0889	0.2000	0.2000			1.0000
PLAIN-2081	1.0000	1.0000	1.0000	1.0000			1.0000
PLAIN-2092	0.6489	0.5000	0.5000	0.5000			1.0000
PLAIN-2102	0.7682	0.0166	0.0333	0.1235			1.0000
PLAIN-2113	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-2124	0.3590	0.1176	0.1176	0.1176			1.0000
PLAIN-2134	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-2145	0.1483	0.1111	0.1111	0.1111			0.5000
PLAIN-2156	0.6448	0.5000	0.5000	0.5000			1.0000
PLAIN-2167	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-2177	0.2588	0.1250	0.1250	0.1250			0.3333
PLAIN-2187	0.3833	0.2222	0.2222	0.2222			1.0000
PLAIN-2197	0.7543	0.1207	0.1897	0.2931			1.0000
PLAIN-2209	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-2220	0.2350	0.1111	0.1111	0.1111			1.0000
PLAIN-2230	0.1063	0.1429	0.1429	0.1429			0.2000
PLAIN-2240	0.5885	0.4545	0.4545	0.4545			1.0000
PLAIN-2250	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-2261	0.6208	0.0833	0.1167	0.1500			1.0000
PLAIN-2271	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-2281	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-2291	0.3392	0.2000	0.2000	0.4000			1.0000
PLAIN-2301	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-2311	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-2321	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-2332	0.4480	0.0412	0.0928	0.2474			1.0000
PLAIN-2343	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-2354	0.3452	0.4000	0.4000	0.4000			0.5000
PLAIN-2364	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-2375	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-2386	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-2396	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-2408	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-2430	0.4802	0.0870	0.1087	0.2391			1.0000
PLAIN-2440	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-2450	0.2895	0.0526	0.1053	0.1842			1.0000
PLAIN-2460	0.1033	0.0323	0.0323	0.1613			0.2000
PLAIN-2470	0.4755	0.0548	0.0959	0.3014			1.0000
PLAIN-2480	0.3316	0.1667	0.3333	0.3333			1.0000
PLAIN-2490	0.4929	0.1304	0.1304	0.2609			1.0000
PLAIN-2500	0.0000	0.0000	0.1429	0.5714			0.0000
PLAIN-2510	0.7632	0.1522	0.1957	0.5652			1.0000
PLAIN-2520	0.0710	0.0274	0.0548	0.1507			0.1667
PLAIN-2530	0.9322	0.1389	0.2222	0.3194			1.0000
PLAIN-2540	0.2497	0.1429	0.1905	0.3810			0.5000
PLAIN-2550	0.0000	0.0000	0.0000	0.1200			0.0000
PLAIN-2560	0.8454	0.3810	0.4762	0.6667			1.0000
