query_id	ndcg10	recall10	recall20	recall100	recall300	recall1000	mrr10	precision5	precision10	allGoldInTop10	map	rPrecision	rbpResidual
PLAIN-2364	0.0000	0.0000	0.0000	0.0000			0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
PLAIN-2375	0.0000	0.0000	0.0000	0.0000			0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
PLAIN-2386	0.0000	0.0000	0.0000	0.0000			0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
PLAIN-2396	0.0000	0.0000	0.0000	0.0000			0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
PLAIN-2408	0.0000	0.0000	0.0000	0.0000			0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
PLAIN-2430	0.4063	0.0652	0.1304	0.2609			1.0000	0.6000	0.3000	0.0000	0.1092	0.1957	0.5062
PLAIN-2440	0.0000	0.0000	0.0000	0.0000			0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
PLAIN-2450	0.2025	0.0526	0.0789	0.1842			0.5000	0.2000	0.2000	0.0000	0.0412	0.1579	0.8007
PLAIN-2460	0.2834	0.0645	0.0645	0.2581			0.5000	0.4000	0.2000	0.0000	0.0479	0.0645	0.7375
PLAIN-2470	0.4613	0.0548	0.0822	0.3425			1.0000	0.4000	0.4000	0.0000	0.1320	0.3014	0.5769
PLAIN-2480	0.1763	0.1111	0.2778	0.3333			0.5000	0.2000	0.2000	0.0000	0.0932	0.2222	0.7903
PLAIN-2490	0.4829	0.1304	0.1304	0.2609			1.0000	0.4000	0.3000	0.0000	0.1242	0.1304	0.5740
PLAIN-2500	0.0000	0.0000	0.1429	0.4286			0.0000	0.0000	0.0000	0.0000	0.0342	0.0000	0.9946
PLAIN-2510	0.7059	0.1304	0.2174	0.5652			1.0000	0.8000	0.6000	0.0000	0.2996	0.3913	0.2671
PLAIN-2520	0.2651	0.0685	0.0959	0.1370			1.0000	0.4000	0.5000	0.0000	0.0624	0.1233	0.5417
PLAIN-2530	0.9277	0.1389	0.2222	0.3056			1.0000	1.0000	1.0000	1.0000	0.2589	0.3056	0.0360
PLAIN-2540	0.2434	0.1429	0.1905	0.3810			0.5000	0.2000	0.3000	0.0000	0.0919	0.1905	0.7643
PLAIN-2550	0.0000	0.0000	0.0000	0.1600			0.0000	0.0000	0.0000	0.0000	0.0079	0.0000	0.9994
PLAIN-2560	0.7273	0.2857	0.4762	0.6667			1.0000	1.0000	0.6000	0.0000	0.4589	0.5238	0.2031
PLAIN-2570	0.1542	0.0250	0.0500	0.2500			0.5000	0.2000	0.1000	0.0000	0.0432	0.1000	0.8161
PLAIN-2580	0.3530	0.0870	0.1304	0.1304			1.0000	0.2000	0.2000	0.0000	0.0645	0.1304	0.7316
PLAIN-2590	0.0405	0.0159	0.0159	0.0794			0.1667	0.0000	0.1000	0.0000	0.0084	0.0635	0.9311
PLAIN-2600	0.6467	0.4000	0.4000	0.4000			1.0000	0.6000	0.4000	0.0000	0.3571	0.4000	0.4596
PLAIN-2610	0.2457	0.0492	0.0492	0.1148			0.5000	0.4000	0.3000	0.0000	0.0309	0.0820	0.6781
PLAIN-2620	0.5942	0.1455	0.1818	0.3636			1.0000	1.0000	0.8000	0.0000	0.2292	0.2727	0.1281
PLAIN-2630	0.5474	0.0833	0.1250	0.2708			1.0000	0.6000	0.4000	0.0000	0.1277	0.2083	0.4136
PLAIN-2640	0.6676	0.1875	0.2083	0.5208			1.0000	1.0000	0.9000	0.0000	0.3099	0.3750	0.1320
PLAIN-2650	0.4658	0.1379	0.1724	0.3793			1.0000	0.4000	0.4000	0.0000	0.1382	0.1724	0.5789
PLAIN-2660	0.2470	0.1111	0.1481	0.2222			0.3333	0.2000	0.3000	0.0000	0.0525	0.1481	0.7888
PLAIN-2670	0.2996	0.0286	0.0571	0.1429			1.0000	0.2000	0.1000	0.0000	0.0414	0.0571	0.7785
PLAIN-2680	0.4920	0.2143	0.2143	0.4286			1.0000	0.6000	0.3000	0.0000	0.2112	0.2143	0.5665
PLAIN-2690	0.3737	0.0930	0.1163	0.1395			1.0000	0.4000	0.4000	0.0000	0.0630	0.1395	0.6300
PLAIN-2700	0.1498	0.1000	0.1000	0.1000			0.3333	0.2000	0.1000	0.0000	0.0333	0.1000	0.8720
PLAIN-2710	0.4354	0.0952	0.1905	0.2381			1.0000	0.4000	0.2000	0.0000	0.1222	0.1905	0.6140
PLAIN-2720	0.1795	0.0556	0.0833	0.1944			0.5000	0.4000	0.2000	0.0000	0.0488	0.1111	0.7044
PLAIN-2730	0.0000	0.0000	0.0000	0.1034			0.0000	0.0000	0.0000	0.0000	0.0047	0.0345	0.9977
PLAIN-2740	0.4555	0.0800	0.1000	0.2800			0.5000	0.6000	0.4000	0.0000	0.0958	0.2200	0.5760
PLAIN-2750	0.5611	0.1186	0.1695	0.2712			1.0000	0.8000	0.7000	0.0000	0.1720	0.2542	0.3128
PLAIN-2760	0.0000	0.0000	0.0000	0.0000			0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
PLAIN-2770	0.4572	0.1220	0.1463	0.5366			0.5000	0.6000	0.5000	0.0000	0.1890	0.2927	0.5153
PLAIN-2780	0.3944	0.1818	0.2273	0.4091			1.0000	0.6000	0.4000	0.0000	0.1810	0.2273	0.4968
PLAIN-2790	0.6422	0.0847	0.1186	0.1525			1.0000	0.8000	0.5000	0.0000	0.1016	0.1356	0.3233
PLAIN-2800	0.1450	0.0833	0.0833	0.1667			0.1429	0.0000	0.2000	0.0000	0.0227	0.0833	0.9138
PLAIN-2810	0.0495	0.1250	0.3750	0.5000			0.1111	0.0000	0.1000	0.0000	0.0591	0.0000	0.9548
PLAIN-2820	0.0000	0.0000	0.1250	0.2500			0.0000	0.0000	0.0000	0.0000	0.0110	0.0000	0.9912
PLAIN-2830	0.3194	0.3333	0.3333	0.6667			0.3333	0.2000	0.1000	0.0000	0.1358	0.3333	0.8714
PLAIN-2840	0.0000	0.0000	0.0000	0.0000			0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
PLAIN-2850	0.0000	0.0000	0.0000	0.0000			0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
PLAIN-2860	1.0000	1.0000	1.0000	1.0000			1.0000	0.4000	0.2000	1.0000	1.0000	1.0000	0.6400
PLAIN-2870	0.0000	0.0000	0.0000	0.2000			0.0000	0.0000	0.0000	0.0000	0.0054	0.0000	0.9999
PLAIN-2880	0.0000	0.0000	0.0000	0.0000			0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
PLAIN-2890	0.1138	0.0345	0.0345	0.0345			0.1250	0.0000	0.1000	0.0000	0.0043	0.0345	0.9581
PLAIN-2900	0.0000	0.0000	0.0000	0.0833			0.0000	0.0000	0.0000	0.0000	0.0038	0.0000	0.9982
PLAIN-2910	0.2044	0.0667	0.0667	0.0667			0.5000	0.2000	0.1000	0.0000	0.0333	0.0667	0.8400
PLAIN-2920	0.0000	0.0000	0.0000	0.1429			0.0000	0.0000	0.0000	0.0000	0.0017	0.0000	1.0000
PLAIN-2930	0.3608	0.0714	0.0714	0.4286			1.0000	0.2000	0.1000	0.0000	0.0944	0.0714	0.7997
PLAIN-2940	0.0000	0.0000	0.0000	0.0909			0.0000	0.0000	0.0000	0.0000	0.0016	0.0000	1.0000
PLAIN-2950	0.0000	0.0000	0.0000	0.0000			0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
PLAIN-2960	0.2941	0.5000	0.5000	0.5000			0.2000	0.2000	0.1000	0.0000	0.1000	0.0000	0.9181
PLAIN-2970	0.3806	0.1111	0.1111	0.2222			1.0000	0.2000	0.1000	0.0000	0.1178	0.1111	0.7998
PLAIN-2981	0.4992	0.2857	0.2857	0.2857			1.0000	0.2000	0.2000	0.0000	0.1786	0.1429	0.7581
PLAIN-2991	0.3066	0.5000	0.5000	0.5000			0.3333	0.2000	0.1000	0.0000	0.1667	0.0000	0.8720
PLAIN-3001	0.3066	0.5000	0.5000	0.5000			0.3333	0.2000	0.1000	0.0000	0.1667	0.0000	0.8720
PLAIN-3014	0.0000	0.0000	0.0000	0.0000			0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
PLAIN-3026	0.0000	0.0000	1.0000	1.0000			0.0000	0.0000	0.0000	0.0000	0.0667	0.0000	0.9912
PLAIN-3037	0.0000	0.0000	0.0000	0.0000			0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
PLAIN-3053	0.7654	0.6667	0.6667	0.6667			1.0000	0.4000	0.2000	0.0000	0.6667	0.6667	0.6400
PLAIN-3063	0.0000	0.0000	0.0000	0.2500			0.0000	0.0000	0.0000	0.0000	0.0038	0.0000	1.0000
PLAIN-3074	1.0000	1.0000	1.0000	1.0000			1.0000	0.2000	0.1000	1.0000	1.0000	1.0000	0.8000
PLAIN-3085	0.3890	1.0000	1.0000	1.0000			0.1429	0.0000	0.2000	1.0000	0.1825	0.0000	0.9140
PLAIN-3097	0.4770	0.2500	0.2500	0.5000			1.0000	0.2000	0.1000	0.0000	0.2652	0.2500	0.7998
PLAIN-3116	0.0000	0.0000	0.0000	0.0000			0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
PLAIN-3131	0.5264	0.3333	0.5000	0.5000			1.0000	0.4000	0.2000	0.0000	0.2955	0.3333	0.6761
PLAIN-3141	0.0000	0.0000	0.0588	0.1176			0.0000	0.0000	0.0000	0.0000	0.0086	0.0588	0.9740
PLAIN-3151	0.0000	0.0000	0.2222	0.5556			0.0000	0.0000	0.0000	0.0000	0.1031	0.1667	0.9662
PLAIN-3161	0.3608	0.0233	0.0465	0.3488			1.0000	0.2000	0.1000	0.0000	0.0986	0.3023	0.7862
PLAIN-3171	0.2040	0.0588	0.1471	0.2353			0.5000	0.4000	0.2000	0.0000	0.0641	0.1471	0.6911
PLAIN-3181	0.0000	0.0000	0.0000	0.0741			0.0000	0.0000	0.0000	0.0000	0.0018	0.0000	1.0000
PLAIN-3191	0.4865	0.2500	0.3750	0.5000			1.0000	0.6000	0.4000	0.0000	0.2672	0.3125	0.4685
PLAIN-3201	0.2566	0.0938	0.0938	0.1250			0.2000	0.2000	0.3000	0.0000	0.0303	0.0938	0.8236
PLAIN-3211	0.0000	0.0000	0.0000	0.0000			0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
PLAIN-3221	0.0000	0.0000	0.0000	0.1250			0.0000	0.0000	0.0000	0.0000	0.0040	0.0000	1.0000
PLAIN-3231	0.0000	0.0000	0.0000	0.2500			0.0000	0.0000	0.0000	0.0000	0.0047	0.0000	1.0000
PLAIN-3241	0.1138	0.0345	0.0345	0.0690			0.1250	0.0000	0.1000	0.0000	0.0060	0.0345	0.9580
PLAIN-3251	0.0601	0.0476	0.0952	0.0952			0.1429	0.0000	0.1000	0.0000	0.0132	0.0952	0.9388
PLAIN-3261	0.1498	0.0769	0.0769	0.1538			0.3333	0.2000	0.1000	0.0000	0.0316	0.0769	0.8712
PLAIN-3271	0.0000	0.0000	0.0000	0.0612			0.0000	0.0000	0.0000	0.0000	0.0017	0.0204	1.0000
PLAIN-3281	0.3239	0.0385	0.0385	0.0769			1.0000	0.2000	0.1000	0.0000	0.0411	0.0385	0.7996
PLAIN-3292	0.2825	0.5714	0.8571	0.8571			0.2000	0.2000	0.4000	0.0000	0.2996	0.2857	0.7743
PLAIN-3302	0.1804	0.0270	0.0541	0.2973			1.0000	0.2000	0.1000	0.0000	0.0600	0.1081	0.7917
PLAIN-3312	0.1266	0.2308	0.3077	0.5385			0.2000	0.2000	0.3000	0.0000	0.1132	0.3077	0.8099
PLAIN-3322	0.0784	0.0127	0.0127	0.0633			0.1667	0.0000	0.1000	0.0000	0.0067	0.0633	0.9341
PLAIN-3332	0.4598	0.2857	0.2857	0.7857			0.5000	0.6000	0.4000	0.0000	0.2920	0.2857	0.5405
PLAIN-3342	0.7654	0.6667	1.0000	1.0000			1.0000	0.4000	0.2000	0.0000	0.7167	0.6667	0.6371
PLAIN-3352	0.0000	0.0000	0.0000	0.1538			0.0000	0.0000	0.0000	0.0000	0.0094	0.0256	0.9999
PLAIN-3362	0.5881	0.2727	0.2727	0.2727			1.0000	0.6000	0.3000	0.0000	0.2727	0.2727	0.5120
PLAIN-3372	0.1203	0.0714	0.0714	0.1429			0.1429	0.0000	0.1000	0.0000	0.0143	0.0714	0.9475
PLAIN-3382	0.1490	0.1429	0.2143	0.4286			0.5000	0.2000	0.2000	0.0000	0.1011	0.2143	0.7897
PLAIN-3392	0.0000	0.0000	0.0000	0.1304			0.0000	0.0000	0.0000	0.0000	0.0038	0.0000	1.0000
PLAIN-3402	0.0000	0.0000	0.0714	0.0714			0.0000	0.0000	0.0000	0.0000	0.0038	0.0000	0.9964
PLAIN-3412	0.2757	0.0612	0.0816	0.2041			1.0000	0.4000	0.3000	0.0000	0.0612	0.1429	0.6587
PLAIN-3422	0.1331	0.0645	0.1613	0.4839			0.5000	0.4000	0.2000	0.0000	0.1201	0.1613	0.6700
PLAIN-3432	0.2426	0.0714	0.1429	0.1905			0.2500	0.2000	0.3000	0.0000	0.0483	0.1429	0.7730
PLAIN-3442	0.0000	0.0000	0.0000	0.0690			0.0000	0.0000	0.0000	0.0000	0.0017	0.0000	1.0000
PLAIN-3452	0.5071	0.1765	0.1765	0.2941			1.0000	0.6000	0.3000	0.0000	0.1885	0.1765	0.5120
PLAIN-3462	0.7026	0.1094	0.1406	0.4219			1.0000	0.6000	0.7000	0.0000	0.2039	0.3438	0.3839
PLAIN-3472	0.0000	0.0000	0.0000	0.0588			0.0000	0.0000	0.0000	0.0000	0.0009	0.0000	1.0000
